year,state_fips,county_fips,n_patents,n_inventors
2006,51,43,3,2
2006,51,47,1,1
2006,51,53,1,1
2006,51,59,576,490
2006,51,61,24,16
2006,51,63,1,2
2006,51,65,1,1
2006,51,67,1,1
2006,51,69,15,10
2006,51,71,5,4
2006,51,73,8,7
2006,51,75,11,5
2006,51,77,3,3
2006,51,79,6,4
2006,51,83,6,7
2006,51,85,39,31
2006,51,87,111,69
2006,51,89,1,1
2006,51,93,9,7
2006,51,95,3,3
2006,51,99,10,13
2006,51,101,2,2
2006,51,103,2,2
2006,51,107,241,174
2006,51,109,2,2
2006,51,111,2,2
2006,51,113,1,1
2006,51,115,2,1
2006,51,117,2,2
2006,51,121,101,115
2006,51,125,2,2
2006,51,127,4,2
2006,51,131,2,2
2006,51,133,1,1
2006,51,135,4,4
2006,51,137,4,4
2006,51,141,5,2
2006,51,143,3,3
2006,51,145,7,4
2006,51,149,4,4
2006,51,153,50,35
2006,51,155,2,2
2006,51,157,4,4
2006,51,161,3,3
2006,51,163,1,1
2006,51,165,5,4
2006,51,167,2,3
2006,51,169,1,1
2006,51,171,4,4
2006,51,175,4,1
2006,51,177,3,3
2006,51,185,8,7
2006,51,187,4,4
2006,51,193,3,3
2006,51,195,6,5
2006,51,197,4,2
2006,51,199,42,37
2006,51,510,146,127
2006,51,520,4,4
2006,51,530,2,2
2006,51,540,127,85
2006,51,550,15,13
2006,51,570,1,1
2006,51,580,1,1
2006,51,595,1,1
2006,51,600,148,106
2006,51,610,66,48
2006,51,630,34,32
2006,51,650,23,26
2006,51,670,2,2
2006,51,678,3,3
2006,51,680,30,26
2006,51,683,35,23
2006,51,685,2,2
2006,51,690,9,7
2006,51,700,22,22
2006,51,710,26,24
2006,51,730,2,2
2006,51,735,8,4
2006,51,740,3,3
2006,51,750,13,6
2006,51,760,230,169
2006,51,770,51,49
2006,51,775,40,34
2006,51,790,5,3
2006,51,800,6,6
2006,51,810,63,61
2006,51,820,13,8
2006,51,830,40,32
2006,51,840,18,18
2006,53,1,1,1
2006,53,3,1,1
2006,53,5,96,161
2006,53,7,13,13
2006,53,9,9,10
2006,53,11,348,243
2006,53,15,15,12
2006,53,17,4,4
2006,53,21,12,14
2006,53,25,8,9
2006,53,27,6,5
2006,53,29,35,21
2006,53,31,6,5
2006,53,33,4940,5929
2006,53,35,153,111
2006,53,37,2,2
2006,53,39,6,7
2006,53,41,5,2
2006,53,43,2,2
2006,53,45,13,14
2006,53,47,6,3
2006,53,49,3,3
2006,53,51,1,1
2006,53,53,292,172
2006,53,55,25,7
2006,53,57,25,27
2006,53,59,14,3
2006,53,61,622,477
2006,53,63,112,130
2006,53,65,11,13
2006,53,67,70,46
2006,53,71,14,17
2006,53,73,87,72
2006,53,75,47,54
2006,53,77,8,8
2006,54,3,12,9
2006,54,9,7,8
2006,54,11,12,9
2006,54,19,4,4
2006,54,25,3,3
2006,54,29,2,2
2006,54,33,7,7
2006,54,35,4,6
2006,54,37,21,15
2006,54,39,24,23
2006,54,45,1,1
2006,54,49,12,12
2006,54,51,3,3
2006,54,53,1,1
2006,54,55,5,5
2006,54,59,6,5
2006,54,61,31,41
2006,54,63,1,1
2006,54,65,1,1
2006,54,69,16,8
2006,54,77,4,3
2006,54,79,9,8
2006,54,83,1,1
2006,54,87,1,1
2006,54,97,1,1
2006,54,103,1,1
2006,54,107,32,27
2006,55,3,1,1
2006,55,5,6,7
2006,55,7,1,1
2006,55,9,65,59
2006,55,11,8,6
2006,55,13,4,3
2006,55,15,33,24
2006,55,17,25,32
2006,55,19,10,10
2006,55,21,27,24
2006,55,25,459,631
2006,55,27,34,24
2006,55,29,3,3
2006,55,31,23,15
2006,55,33,20,16
2006,55,35,37,36
2006,55,39,58,44
2006,55,41,1,1
2006,55,43,19,17
2006,55,45,11,5
2006,55,47,1,1
2006,55,49,24,11
2006,55,51,2,3
2006,55,53,3,3
2006,55,55,47,36
2006,55,57,2,2
2006,55,59,120,83
2006,55,61,1,1
2006,55,63,28,24
2006,55,65,1,1
2006,55,67,1,2
2006,55,69,6,5
2006,55,71,26,28
2006,55,73,26,30
2006,55,75,6,10
2006,55,77,2,2
2006,55,78,1,1
2006,55,79,413,336
2006,55,81,20,13
2006,55,83,16,9
2006,55,85,7,7
2006,55,87,228,221
2006,55,89,160,128
2006,55,91,2,2
2006,55,93,59,37
2006,55,95,16,9
2006,55,97,7,3
2006,55,99,2,3
2006,55,101,199,182
2006,55,103,3,3
2006,55,105,50,41
2006,55,107,1,1
2006,55,109,170,108
2006,55,111,18,11
2006,55,113,2,2
2006,55,115,6,7
2006,55,117,149,107
2006,55,121,58,9
2006,55,123,2,2
2006,55,125,3,4
2006,55,127,62,47
2006,55,129,5,5
2006,55,131,139,107
2006,55,133,521,471
2006,55,135,33,20
2006,55,137,1,1
2006,55,139,196,205
2006,55,141,8,10
2006,56,1,18,21
2006,56,5,4,5
2006,56,11,1,2
2006,56,13,2,2
2006,56,21,6,6
2006,56,23,1,2
2006,56,25,9,8
2006,56,29,5,5
2006,56,31,1,1
2006,56,33,4,4
2006,56,35,3,3
2006,56,37,7,6
2006,56,39,34,17
2006,56,41,7,2
2006,56,43,1,1
2006,72,5,4,6
2006,72,13,1,1
2006,72,21,1,1
2006,72,31,2,2
2006,72,33,1,1
2006,72,55,2,1
2006,72,61,1,1
2006,72,69,1,1
2006,72,75,1,1
2006,72,85,1,1
2006,72,97,4,2
2006,72,117,1,1
2006,72,121,1,1
2006,72,127,11,16
2006,72,137,2,3
2006,72,139,1,1
2006,72,143,1,1
2006,72,149,1,1
2007,1,1,2,2
2007,1,3,20,18
2007,1,7,1,1
2007,1,9,1,1
2007,1,13,3,4
2007,1,15,2,3
2007,1,17,1,1
2007,1,29,1,1
2007,1,31,1,1
2007,1,33,11,10
2007,1,35,2,2
2007,1,39,1,1
2007,1,43,24,6
2007,1,45,5,4
2007,1,49,10,10
2007,1,51,7,5
2007,1,55,6,6
2007,1,57,3,3
2007,1,59,8,7
2007,1,69,2,2
2007,1,71,1,1
2007,1,73,155,142
2007,1,77,17,14
2007,1,79,1,1
2007,1,81,28,38
2007,1,83,10,10
2007,1,87,2,2
2007,1,89,177,196
2007,1,93,1,1
2007,1,95,8,7
2007,1,97,29,30
2007,1,101,14,13
2007,1,103,22,19
2007,1,107,1,1
2007,1,109,3,4
2007,1,111,4,2
2007,1,115,9,5
2007,1,117,28,24
2007,1,119,4,3
2007,1,121,1,1
2007,1,123,6,6
2007,1,125,34,23
2007,1,127,1,1
2007,1,133,1,1
2007,2,20,24,26
2007,2,90,8,10
2007,2,100,1,1
2007,2,110,2,1
2007,2,122,5,6
2007,2,170,12,15
2007,2,195,1,1
2007,4,3,8,6
2007,4,5,57,47
2007,4,7,3,4
2007,4,9,3,6
2007,4,11,3,5
2007,4,13,1956,1948
2007,4,15,15,15
2007,4,17,6,6
2007,4,19,746,769
2007,4,21,59,34
2007,4,23,1,2
2007,4,25,46,29
2007,4,27,7,9
2007,5,1,1,1
2007,5,3,1,1
2007,5,5,12,8
2007,5,7,25,24
2007,5,9,3,5
2007,5,15,7,5
2007,5,19,6,6
2007,5,23,1,1
2007,5,29,1,1
2007,5,31,15,16
2007,5,33,4,2
2007,5,37,1,1
2007,5,41,1,1
2007,5,45,32,24
2007,5,51,10,7
2007,5,55,4,6
2007,5,57,3,4
2007,5,59,1,1
2007,5,63,2,2
2007,5,65,1,1
2007,5,67,1,1
2007,5,71,1,1
2007,5,75,1,1
2007,5,81,1,1
2007,5,85,8,3
2007,5,87,5,2
2007,5,89,2,3
2007,5,93,1,1
2007,5,99,2,2
2007,5,103,3,3
2007,5,115,7,9
2007,5,119,51,59
2007,5,121,6,7
2007,5,123,2,3
2007,5,125,1,1
2007,5,131,10,11
2007,5,133,4,3
2007,5,135,2,2
2007,5,143,39,60
2007,5,145,2,2
2007,5,147,1,1
2007,5,149,1,1
2007,6,1,4898,3380
2007,6,5,3,3
2007,6,7,38,39
2007,6,9,24,21
2007,6,13,1540,1034
2007,6,15,3,3
2007,6,17,165,121
2007,6,19,80,69
2007,6,21,1,1
2007,6,23,13,10
2007,6,25,5,6
2007,6,27,11,9
2007,6,29,129,135
2007,6,31,9,8
2007,6,33,5,4
2007,6,35,2,2
2007,6,37,4951,4473
2007,6,39,34,19
2007,6,41,489,316
2007,6,45,18,14
2007,6,47,60,35
2007,6,51,7,4
2007,6,53,85,55
2007,6,55,79,54
2007,6,57,78,58
2007,6,59,3538,2949
2007,6,61,253,209
2007,6,63,78,32
2007,6,65,628,492
2007,6,67,351,320
2007,6,69,69,36
2007,6,71,535,376
2007,6,73,4521,4818
2007,6,75,3057,1880
2007,6,77,171,119
2007,6,79,150,116
2007,6,81,4417,2858
2007,6,83,471,437
2007,6,85,14683,12942
2007,6,87,630,391
2007,6,89,33,29
2007,6,91,4,1
2007,6,93,16,13
2007,6,95,125,111
2007,6,97,333,317
2007,6,99,98,60
2007,6,101,6,6
2007,6,103,13,10
2007,6,105,1,1
2007,6,107,31,29
2007,6,109,2,3
2007,6,111,971,757
2007,6,113,175,167
2007,6,115,5,5
2007,8,1,241,213
2007,8,5,275,263
2007,8,7,3,3
2007,8,9,5,2
2007,8,13,1156,1047
2007,8,14,139,113
2007,8,15,4,5
2007,8,19,3,3
2007,8,29,14,5
2007,8,31,317,224
2007,8,35,252,204
2007,8,37,15,9
2007,8,39,7,6
2007,8,41,281,239
2007,8,43,4,7
2007,8,45,11,11
2007,8,49,2,1
2007,8,53,1,1
2007,8,59,367,301
2007,8,65,1,1
2007,8,67,19,8
2007,8,69,449,456
2007,8,77,20,27
2007,8,81,2,2
2007,8,85,1,1
2007,8,91,1,1
2007,8,93,9,9
2007,8,97,19,16
2007,8,99,1,1
2007,8,101,20,14
2007,8,105,2,2
2007,8,107,18,14
2007,8,113,5,6
2007,8,115,2,1
2007,8,117,17,9
2007,8,119,23,21
2007,8,121,1,1
2007,8,123,127,104
2007,8,125,1,1
2007,9,1,1294,927
2007,9,3,749,724
2007,9,5,237,190
2007,9,7,254,202
2007,9,9,811,748
2007,9,11,199,164
2007,9,13,221,175
2007,9,15,52,35
2007,10,1,21,21
2007,10,3,685,614
2007,10,5,29,24
2007,11,1,204,162
2007,12,1,137,180
2007,12,3,18,9
2007,12,5,21,27
2007,12,7,2,1
2007,12,9,294,328
2007,12,11,623,553
2007,12,13,1,1
2007,12,15,24,16
2007,12,17,21,12
2007,12,19,49,25
2007,12,21,68,62
2007,12,23,28,6
2007,12,31,197,188
2007,12,33,38,45
2007,12,35,18,13
2007,12,37,1,1
2007,12,39,3,2
2007,12,47,7,1
2007,12,51,1,1
2007,12,53,17,11
2007,12,55,13,7
2007,12,57,335,303
2007,12,61,67,38
2007,12,63,1,1
2007,12,69,31,28
2007,12,71,78,52
2007,12,73,80,90
2007,12,77,4,1
2007,12,79,1,1
2007,12,81,84,66
2007,12,83,40,26
2007,12,85,131,54
2007,12,86,453,347
2007,12,87,21,15
2007,12,89,11,11
2007,12,91,30,28
2007,12,93,2,1
2007,12,95,386,389
2007,12,97,16,16
2007,12,99,667,548
2007,12,101,136,111
2007,12,103,290,278
2007,12,105,82,64
2007,12,107,9,7
2007,12,109,69,48
2007,12,111,29,29
2007,12,113,14,14
2007,12,115,110,87
2007,12,117,331,269
2007,12,119,3,3
2007,12,121,1,1
2007,12,123,2,2
2007,12,125,1,2
2007,12,127,125,99
2007,12,129,3,1
2007,12,131,12,7
2007,13,5,1,1
2007,13,9,9,9
2007,13,11,8,5
2007,13,13,11,7
2007,13,15,27,13
2007,13,19,3,3
2007,13,21,21,20
2007,13,23,1,1
2007,13,25,1,1
2007,13,29,6,4
2007,13,31,39,25
2007,13,35,2,2
2007,13,39,6,4
2007,13,43,2,2
2007,13,45,35,32
2007,13,47,8,8
2007,13,51,39,38
2007,13,57,135,87
2007,13,59,42,38
2007,13,63,24,19
2007,13,67,404,329
2007,13,71,3,2
2007,13,73,16,12
2007,13,75,2,2
2007,13,77,54,37
2007,13,81,1,1
2007,13,85,11,6
2007,13,87,4,3
2007,13,89,254,176
2007,13,91,1,1
2007,13,95,4,4
2007,13,97,38,26
2007,13,103,6,5
2007,13,105,1,1
2007,13,109,1,1
2007,13,111,2,2
2007,13,113,69,49
2007,13,115,12,11
2007,13,117,151,95
2007,13,119,3,3
2007,13,121,1180,967
2007,13,123,5,4
2007,13,127,16,12
2007,13,129,1,2
2007,13,131,1,1
2007,13,133,1,1
2007,13,135,643,505
2007,13,137,4,2
2007,13,139,37,31
2007,13,143,1,1
2007,13,151,25,26
2007,13,153,7,7
2007,13,155,1,1
2007,13,157,33,27
2007,13,159,3,3
2007,13,161,3,3
2007,13,169,2,2
2007,13,175,1,5
2007,13,177,4,3
2007,13,179,2,2
2007,13,181,3,2
2007,13,185,2,2
2007,13,187,8,7
2007,13,195,5,5
2007,13,197,1,2
2007,13,199,2,2
2007,13,205,1,1
2007,13,207,1,1
2007,13,213,1,1
2007,13,215,11,14
2007,13,217,27,22
2007,13,219,24,19
2007,13,223,48,20
2007,13,225,2,3
2007,13,227,5,2
2007,13,233,2,2
2007,13,235,2,2
2007,13,237,2,1
2007,13,241,10,6
2007,13,245,30,22
2007,13,247,51,36
2007,13,251,1,1
2007,13,255,5,3
2007,13,257,4,3
2007,13,261,1,1
2007,13,267,1,1
2007,13,275,6,7
2007,13,277,9,3
2007,13,279,2,4
2007,13,285,6,7
2007,13,291,1,1
2007,13,293,3,3
2007,13,295,7,9
2007,13,297,38,27
2007,13,299,6,5
2007,13,311,3,3
2007,13,313,10,10
2007,13,321,1,2
2007,15,1,31,18
2007,15,3,117,95
2007,15,7,17,9
2007,15,9,26,22
2007,16,1,800,619
2007,16,5,23,26
2007,16,7,1,1
2007,16,9,2,2
2007,16,11,17,15
2007,16,13,11,7
2007,16,15,11,3
2007,16,17,5,7
2007,16,19,66,92
2007,16,21,2,2
2007,16,23,1,1
2007,16,27,84,46
2007,16,29,1,1
2007,16,31,1,1
2007,16,39,3,3
2007,16,41,1,1
2007,16,45,6,5
2007,16,49,3,4
2007,16,51,10,9
2007,16,53,1,2
2007,16,55,33,30
2007,16,57,19,24
2007,16,65,5,3
2007,16,67,1,1
2007,16,69,2,3
2007,16,71,3,3
2007,16,73,2,1
2007,16,75,5,3
2007,16,81,3,3
2007,16,83,26,17
2007,16,85,2,2
2007,16,87,1,1
2007,17,1,6,6
2007,17,5,8,6
2007,17,7,18,15
2007,17,11,29,12
2007,17,13,4,4
2007,17,15,5,4
2007,17,17,5,6
2007,17,19,242,270
2007,17,21,12,6
2007,17,23,1,1
2007,17,25,1,1
2007,17,27,7,5
2007,17,29,9,9
2007,17,31,2734,2467
2007,17,33,1,1
2007,17,37,49,35
2007,17,39,1,1
2007,17,41,30,6
2007,17,43,1221,915
2007,17,47,10,7
2007,17,49,17,11
2007,17,55,6,3
2007,17,57,7,6
2007,17,61,5,2
2007,17,63,7,8
2007,17,65,110,70
2007,17,67,1,1
2007,17,69,1,1
2007,17,71,2,1
2007,17,73,39,26
2007,17,75,2,3
2007,17,77,9,11
2007,17,79,2,1
2007,17,81,3,2
2007,17,83,2,2
2007,17,85,16,5
2007,17,89,418,304
2007,17,91,54,41
2007,17,93,74,46
2007,17,95,9,8
2007,17,97,1013,934
2007,17,99,19,16
2007,17,103,2,2
2007,17,105,4,4
2007,17,107,7,3
2007,17,109,6,5
2007,17,111,431,319
2007,17,113,70,40
2007,17,115,47,47
2007,17,117,4,4
2007,17,119,84,52
2007,17,121,2,3
2007,17,123,23,13
2007,17,125,13,9
2007,17,129,2,2
2007,17,131,6,3
2007,17,133,5,5
2007,17,135,15,8
2007,17,137,2,2
2007,17,139,25,14
2007,17,141,23,15
2007,17,143,275,327
2007,17,145,1,1
2007,17,147,23,7
2007,17,149,1,1
2007,17,151,1,1
2007,17,157,7,5
2007,17,159,3,3
2007,17,161,52,41
2007,17,163,35,30
2007,17,165,3,3
2007,17,167,35,29
2007,17,169,2,1
2007,17,173,9,7
2007,17,175,2,2
2007,17,177,25,22
2007,17,179,107,85
2007,17,181,9,7
2007,17,183,7,1
2007,17,187,7,2
2007,17,189,61,47
2007,17,191,10,5
2007,17,195,21,17
2007,17,197,312,254
2007,17,199,7,6
2007,17,201,121,103
2007,17,203,64,48
2007,18,1,6,10
2007,18,3,153,161
2007,18,5,82,72
2007,18,9,2,2
2007,18,11,117,71
2007,18,13,6,5
2007,18,15,8,6
2007,18,17,6,3
2007,18,19,14,13
2007,18,21,5,4
2007,18,23,7,5
2007,18,27,7,6
2007,18,29,39,22
2007,18,31,22,13
2007,18,33,20,16
2007,18,35,16,12
2007,18,37,25,19
2007,18,39,100,79
2007,18,41,8,4
2007,18,43,13,13
2007,18,45,2,2
2007,18,47,15,11
2007,18,49,8,7
2007,18,51,9,4
2007,18,53,7,6
2007,18,57,428,376
2007,18,59,41,26
2007,18,61,15,10
2007,18,63,100,63
2007,18,65,5,3
2007,18,67,64,77
2007,18,69,5,5
2007,18,71,8,9
2007,18,73,11,10
2007,18,77,6,9
2007,18,79,1,2
2007,18,81,91,56
2007,18,85,114,124
2007,18,87,2,2
2007,18,89,136,57
2007,18,91,36,17
2007,18,93,8,4
2007,18,95,34,26
2007,18,97,325,298
2007,18,99,9,6
2007,18,103,5,4
2007,18,105,112,94
2007,18,107,27,21
2007,18,109,17,18
2007,18,113,18,12
2007,18,115,3,1
2007,18,117,5,2
2007,18,119,1,1
2007,18,121,1,1
2007,18,123,1,1
2007,18,127,35,30
2007,18,129,23,8
2007,18,131,10,5
2007,18,133,3,4
2007,18,135,3,4
2007,18,137,51,59
2007,18,139,2,2
2007,18,141,130,119
2007,18,143,1,1
2007,18,145,20,13
2007,18,147,5,1
2007,18,149,1,2
2007,18,151,15,10
2007,18,153,1,1
2007,18,157,192,219
2007,18,159,3,5
2007,18,163,87,92
2007,18,167,15,14
2007,18,169,6,6
2007,18,171,2,2
2007,18,173,43,29
2007,18,175,2,2
2007,18,177,8,5
2007,18,179,4,4
2007,18,181,14,10
2007,18,183,37,19
2007,19,7,1,1
2007,19,11,22,12
2007,19,13,55,62
2007,19,15,19,11
2007,19,17,18,7
2007,19,19,2,2
2007,19,21,2,2
2007,19,23,11,3
2007,19,25,2,2
2007,19,27,3,4
2007,19,29,1,2
2007,19,31,8,7
2007,19,33,4,3
2007,19,37,8,8
2007,19,39,1,1
2007,19,41,2,2
2007,19,43,2,2
2007,19,45,3,4
2007,19,49,52,22
2007,19,51,1,1
2007,19,55,1,1
2007,19,57,9,11
2007,19,59,6,7
2007,19,61,45,67
2007,19,65,1,2
2007,19,67,4,4
2007,19,69,6,4
2007,19,73,4,2
2007,19,75,3,3
2007,19,77,67,3
2007,19,79,7,10
2007,19,81,3,2
2007,19,83,1,1
2007,19,85,9,7
2007,19,87,2,2
2007,19,89,3,4
2007,19,91,1,1
2007,19,93,5,5
2007,19,95,11,10
2007,19,97,3,4
2007,19,99,12,10
2007,19,101,5,9
2007,19,103,113,98
2007,19,105,5,3
2007,19,107,3,2
2007,19,109,6,2
2007,19,111,4,4
2007,19,113,209,240
2007,19,115,1,2
2007,19,117,2,2
2007,19,121,2,3
2007,19,123,22,13
2007,19,125,24,26
2007,19,127,19,19
2007,19,129,1,1
2007,19,131,1,1
2007,19,135,1,2
2007,19,139,11,18
2007,19,141,2,2
2007,19,143,2,2
2007,19,145,2,1
2007,19,147,1,1
2007,19,149,3,3
2007,19,151,2,2
2007,19,153,195,198
2007,19,155,14,7
2007,19,157,1,1
2007,19,161,4,2
2007,19,163,67,42
2007,19,165,1,1
2007,19,167,1,1
2007,19,169,128,105
2007,19,171,9,7
2007,19,173,1,1
2007,19,177,2,2
2007,19,179,8,12
2007,19,181,7,5
2007,19,183,4,2
2007,19,185,1,2
2007,19,187,5,8
2007,19,193,9,8
2007,19,197,3,2
2007,20,1,2,3
2007,20,5,3,5
2007,20,9,4,6
2007,20,11,4,5
2007,20,13,4,3
2007,20,15,15,16
2007,20,19,4,2
2007,20,21,4,3
2007,20,29,1,1
2007,20,35,5,7
2007,20,37,7,8
2007,20,43,1,1
2007,20,45,79,64
2007,20,51,1,1
2007,20,55,4,2
2007,20,59,1,1
2007,20,61,2,2
2007,20,79,11,10
2007,20,87,1,1
2007,20,91,647,558
2007,20,95,1,2
2007,20,99,1,1
2007,20,103,6,5
2007,20,107,1,1
2007,20,109,1,2
2007,20,111,3,4
2007,20,113,10,6
2007,20,115,1,1
2007,20,119,4,1
2007,20,121,23,16
2007,20,125,8,9
2007,20,131,3,5
2007,20,133,1,1
2007,20,139,1,2
2007,20,141,1,1
2007,20,149,3,4
2007,20,155,8,7
2007,20,161,24,34
2007,20,163,1,1
2007,20,165,1,1
2007,20,169,5,8
2007,20,173,112,92
2007,20,177,13,10
2007,20,191,1,1
2007,20,197,1,1
2007,20,209,15,13
2007,21,1,2,2
2007,21,3,4,4
2007,21,5,2,2
2007,21,7,1,2
2007,21,9,4,6
2007,21,11,1,1
2007,21,13,1,1
2007,21,15,50,32
2007,21,17,7,7
2007,21,19,2,2
2007,21,21,17,10
2007,21,29,8,6
2007,21,31,3,3
2007,21,35,8,10
2007,21,37,41,27
2007,21,39,1,1
2007,21,41,1,1
2007,21,47,2,2
2007,21,49,19,14
2007,21,57,1,1
2007,21,59,6,8
2007,21,65,2,2
2007,21,67,253,301
2007,21,73,9,8
2007,21,75,1,1
2007,21,77,1,1
2007,21,79,5,4
2007,21,89,4,4
2007,21,91,1,1
2007,21,93,10,9
2007,21,97,2,2
2007,21,101,9,4
2007,21,103,4,2
2007,21,107,1,1
2007,21,111,157,233
2007,21,113,39,25
2007,21,117,67,45
2007,21,121,1,1
2007,21,137,2,2
2007,21,141,1,1
2007,21,143,1,1
2007,21,145,4,6
2007,21,147,1,1
2007,21,149,1,1
2007,21,151,42,29
2007,21,155,1,1
2007,21,157,1,1
2007,21,161,1,1
2007,21,167,4,4
2007,21,173,3,2
2007,21,179,1,1
2007,21,185,27,24
2007,21,187,1,1
2007,21,197,8,7
2007,21,209,55,48
2007,21,211,18,14
2007,21,215,6,3
2007,21,217,2,2
2007,21,225,26,16
2007,21,227,32,35
2007,21,233,1,1
2007,21,239,37,28
2007,22,1,2,2
2007,22,5,24,19
2007,22,9,1,1
2007,22,15,36,14
2007,22,17,28,25
2007,22,19,7,8
2007,22,31,9,2
2007,22,33,111,123
2007,22,37,7,10
2007,22,39,2,2
2007,22,41,1,1
2007,22,43,6,1
2007,22,45,18,14
2007,22,51,51,54
2007,22,53,1,1
2007,22,55,69,73
2007,22,57,10,4
2007,22,61,11,15
2007,22,63,12,11
2007,22,65,1,1
2007,22,69,1,1
2007,22,71,46,43
2007,22,73,11,7
2007,22,75,1,1
2007,22,79,12,18
2007,22,87,1,1
2007,22,89,2,2
2007,22,95,1,1
2007,22,97,2,3
2007,22,99,11,6
2007,22,101,1,1
2007,22,103,43,43
2007,22,105,2,2
2007,22,109,25,32
2007,22,113,5,4
2007,22,117,2,2
2007,22,119,4,4
2007,22,125,4,2
2007,23,1,10,11
2007,23,3,2,2
2007,23,5,132,147
2007,23,7,4,4
2007,23,9,10,9
2007,23,11,11,13
2007,23,13,6,8
2007,23,15,9,6
2007,23,17,144,89
2007,23,19,21,37
2007,23,21,2,2
2007,23,23,8,7
2007,23,25,2,2
2007,23,27,3,3
2007,23,31,94,83
2007,24,1,14,15
2007,24,3,218,202
2007,24,5,355,279
2007,24,9,33,23
2007,24,11,4,4
2007,24,13,108,85
2007,24,15,114,60
2007,24,17,33,24
2007,24,19,8,5
2007,24,21,118,109
2007,24,23,3,2
2007,24,25,162,119
2007,24,27,376,323
2007,24,29,4,2
2007,24,31,1075,1032
2007,24,33,213,180
2007,24,35,13,9
2007,24,37,12,13
2007,24,39,4,2
2007,24,41,4,3
2007,24,43,26,19
2007,24,45,15,15
2007,24,47,5,6
2007,24,510,360,298
2007,25,1,96,79
2007,25,3,58,37
2007,25,5,367,273
2007,25,7,7,7
2007,25,9,965,763
2007,25,11,22,26
2007,25,13,126,93
2007,25,15,111,79
2007,25,17,4658,4510
2007,25,19,1,1
2007,25,21,1440,1118
2007,25,23,295,195
2007,25,25,629,447
2007,25,27,1065,897
2007,26,3,4,4
2007,26,5,66,34
2007,26,7,2,4
2007,26,9,8,6
2007,26,15,20,15
2007,26,17,58,38
2007,26,19,2,3
2007,26,21,132,104
2007,26,23,6,6
2007,26,25,41,33
2007,26,27,13,12
2007,26,29,18,16
2007,26,31,1,1
2007,26,35,21,17
2007,26,37,4,4
2007,26,39,2,2
2007,26,41,2,2
2007,26,43,8,11
2007,26,45,19,17
2007,26,47,21,13
2007,26,49,248,195
2007,26,51,8,7
2007,26,53,13,6
2007,26,55,28,26
2007,26,57,5,8
2007,26,59,14,7
2007,26,61,38,43
2007,26,63,4,4
2007,26,65,111,103
2007,26,67,18,10
2007,26,71,63,34
2007,26,73,6,6
2007,26,75,26,21
2007,26,77,158,139
2007,26,79,2,1
2007,26,81,347,331
2007,26,83,1,1
2007,26,85,1,1
2007,26,87,75,62
2007,26,89,3,3
2007,26,91,49,41
2007,26,93,347,237
2007,26,95,1,1
2007,26,97,7,7
2007,26,99,548,463
2007,26,103,39,38
2007,26,105,4,4
2007,26,107,47,36
2007,26,109,1,3
2007,26,111,156,206
2007,26,113,1,2
2007,26,115,163,50
2007,26,117,17,12
2007,26,119,3,4
2007,26,121,24,25
2007,26,123,5,4
2007,26,125,2198,2039
2007,26,127,10,6
2007,26,133,7,4
2007,26,135,2,2
2007,26,137,32,22
2007,26,139,253,254
2007,26,141,3,2
2007,26,143,3,2
2007,26,145,107,102
2007,26,147,50,42
2007,26,149,83,69
2007,26,151,1,1
2007,26,153,2,2
2007,26,155,31,19
2007,26,157,18,19
2007,26,159,43,28
2007,26,161,1074,843
2007,26,163,1203,960
2007,26,165,44,27
2007,27,1,7,7
2007,27,3,517,353
2007,27,5,13,13
2007,27,7,5,5
2007,27,9,1,1
2007,27,13,29,12
2007,27,15,2,2
2007,27,17,10,8
2007,27,19,200,134
2007,27,21,1,1
2007,27,25,32,25
2007,27,27,12,5
2007,27,31,8,2
2007,27,33,411,258
2007,27,35,7,10
2007,27,37,536,393
2007,27,39,52,26
2007,27,41,11,13
2007,27,43,2,1
2007,27,45,9,6
2007,27,47,5,4
2007,27,49,70,32
2007,27,51,8,5
2007,27,53,2019,1806
2007,27,55,11,8
2007,27,57,2,2
2007,27,59,16,16
2007,27,61,3,5
2007,27,63,5,7
2007,27,65,2,2
2007,27,67,16,10
2007,27,69,3,1
2007,27,71,1,1
2007,27,73,1,1
2007,27,77,1,1
2007,27,79,23,12
2007,27,81,1,1
2007,27,83,6,8
2007,27,85,29,36
2007,27,91,4,4
2007,27,93,15,17
2007,27,95,16,12
2007,27,97,3,3
2007,27,99,5,5
2007,27,101,1,1
2007,27,103,14,11
2007,27,105,2,4
2007,27,109,629,568
2007,27,111,14,12
2007,27,113,10,7
2007,27,115,2,2
2007,27,117,1,1
2007,27,121,4,3
2007,27,123,736,480
2007,27,125,3,2
2007,27,127,21,6
2007,27,129,16,4
2007,27,131,44,27
2007,27,133,1,1
2007,27,135,9,16
2007,27,137,55,47
2007,27,139,249,171
2007,27,141,72,49
2007,27,143,7,4
2007,27,145,48,32
2007,27,147,45,38
2007,27,149,6,7
2007,27,157,15,10
2007,27,159,2,2
2007,27,161,15,16
2007,27,163,627,570
2007,27,169,43,17
2007,27,171,126,93
2007,28,3,7,7
2007,28,7,1,1
2007,28,11,6,3
2007,28,19,2,2
2007,28,25,4,3
2007,28,33,46,33
2007,28,35,13,20
2007,28,39,1,2
2007,28,43,4,5
2007,28,45,7,5
2007,28,47,17,12
2007,28,49,13,12
2007,28,59,6,7
2007,28,67,1,1
2007,28,69,2,1
